Instrument;last Time;Kaufpreis;last Price;TakeProfit;StopLoss;macd;macdTrigger;parabolicSAR;ema
TRY_JPY;2022-06-07T10:45;-999,266935;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,266935;34,450000;34,381000;34,485000;0,001603;0,004223;34,473778;34,385921
USD_TRY;2022-06-07T10:45;-999,266935;16,747400;16,713910;16,764150;0,027608;0,031341;16,722190;16,585487
EUR_TRY;2022-06-07T10:45;-999,266935;17,879800;17,844040;17,897680;0,027451;0,033766;17,850169;17,752495
TRY_JPY;2022-06-07T10:45;-999,266935;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,268029;34,450000;34,381000;34,485000;0,001603;0,004223;34,473778;34,385921
USD_TRY;2022-06-07T10:45;-999,255902;16,747500;16,714010;16,764250;0,027616;0,031342;16,722190;16,585488
EUR_TRY;2022-06-07T10:45;-999,255902;17,878200;17,842440;17,896080;0,027323;0,033752;17,850169;17,752479
TRY_JPY;2022-06-07T10:45;-999,255902;7,930000;7,914000;7,938000;-0,010756;-0,012747;7,939483;7,924301
USD_THB;2022-06-07T10:45;-999,239352;34,470000;34,401000;34,505000;0,003199;0,004400;34,473778;34,386120
USD_TRY;2022-06-07T10:45;-999,239352;16,748900;16,715400;16,765650;0,027727;0,031354;16,722190;16,585502
EUR_TRY;2022-06-07T10:45;-999,239352;17,874700;17,838950;17,892570;0,027044;0,033721;17,850169;17,752445
TRY_JPY;2022-06-07T10:45;-999,239352;7,930000;7,914000;7,938000;-0,010756;-0,012747;7,939483;7,924301
USD_THB;2022-06-07T10:45;-999,239352;34,470000;34,401000;34,505000;0,003199;0,004400;34,473778;34,386120
USD_TRY;2022-06-07T11:00;-999,243178;16,748600;16,715100;16,765350;0,026544;0,030727;16,724850;16,587122
EUR_TRY;2022-06-07T11:00;-999,241990;17,879500;17,843740;17,897380;0,025334;0,032480;17,852585;17,753730
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,241990;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,241990;16,749000;16,715500;16,765750;0,026576;0,030730;16,724850;16,587126
EUR_TRY;2022-06-07T11:00;-999,241990;17,879300;17,843540;17,897180;0,025318;0,032478;17,852585;17,753728
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,241990;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,241990;16,748800;16,715300;16,765550;0,026560;0,030729;16,724850;16,587124
EUR_TRY;2022-06-07T11:00;-999,241990;17,878000;17,842240;17,895880;0,025214;0,032466;17,852585;17,753715
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,241990;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,241990;16,748300;16,714800;16,765050;0,026520;0,030724;16,724850;16,587119
EUR_TRY;2022-06-07T11:00;-999,241990;17,875400;17,839650;17,893280;0,025007;0,032443;17,852585;17,753689
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,241990;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,241990;16,748300;16,714800;16,765050;0,026520;0,030724;16,724850;16,587119
EUR_TRY;2022-06-07T11:00;-999,241990;17,874800;17,839050;17,892670;0,024959;0,032438;17,852585;17,753683
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,235130;16,748300;16,714800;16,765050;0,026520;0,030724;16,724850;16,587119
EUR_TRY;2022-06-07T11:00;-999,235130;17,876300;17,840550;17,894180;0,025079;0,032451;17,852585;17,753698
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,748700;16,715200;16,765450;0,026552;0,030728;16,724850;16,587123
EUR_TRY;2022-06-07T11:00;-999,235130;17,874700;17,838950;17,892570;0,024951;0,032437;17,852585;17,753682
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,748700;16,715200;16,765450;0,026552;0,030728;16,724850;16,587123
EUR_TRY;2022-06-07T11:00;-999,235130;17,875000;17,839250;17,892870;0,024975;0,032440;17,852585;17,753685
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,876600;17,840850;17,894480;0,025102;0,032454;17,852585;17,753701
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,876100;17,840350;17,893980;0,025063;0,032450;17,852585;17,753696
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,874600;17,838850;17,892470;0,024943;0,032436;17,852585;17,753681
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,875100;17,839350;17,892980;0,024983;0,032441;17,852585;17,753686
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,877500;17,841750;17,895380;0,025174;0,032462;17,852585;17,753710
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,876100;17,840350;17,893980;0,025063;0,032450;17,852585;17,753696
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,232438;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,232438;16,749800;16,716300;16,766550;0,026640;0,030737;16,724850;16,587134
EUR_TRY;2022-06-07T11:00;-999,232438;17,873500;17,837750;17,891370;0,024855;0,032426;17,852585;17,753670
TRY_JPY;2022-06-07T11:00;-999,232438;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,232438;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,232438;16,753500;16,719990;16,770250;0,026935;0,030770;16,724850;16,587171
EUR_TRY;2022-06-07T11:00;-999,232438;17,877100;17,841350;17,894980;0,025142;0,032458;17,852585;17,753706
TRY_JPY;2022-06-07T11:00;-999,232438;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,223402;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,223402;16,754300;16,720790;16,771050;0,026998;0,030777;16,724850;16,587179
EUR_TRY;2022-06-07T11:00;-999,223402;17,877800;17,842040;17,895680;0,025198;0,032465;17,852585;17,753713
TRY_JPY;2022-06-07T11:00;-999,223402;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,226848;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,226848;16,754200;16,720690;16,770950;0,026991;0,030776;16,724850;16,587178
EUR_TRY;2022-06-07T11:00;-999,226133;17,870400;17,834660;17,888270;0,024608;0,032399;17,852585;17,753639
TRY_JPY;2022-06-07T11:00;-999,226133;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,226133;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,226133;16,753800;16,720290;16,770550;0,026959;0,030773;16,724850;16,587174
EUR_TRY;2022-06-07T11:00;-999,226133;17,872400;17,836660;17,890270;0,024767;0,032417;17,852585;17,753659
TRY_JPY;2022-06-07T11:00;-999,226133;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,226133;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,226133;16,753800;16,720290;16,770550;0,026959;0,030773;16,724850;16,587174
EUR_TRY;2022-06-07T11:00;-999,226133;17,873000;17,837250;17,890870;0,024815;0,032422;17,852585;17,753665
TRY_JPY;2022-06-07T11:00;-999,226133;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,226133;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,226133;16,753800;16,720290;16,770550;0,026959;0,030773;16,724850;16,587174
EUR_TRY;2022-06-07T11:00;-999,226133;17,872800;17,837050;17,890670;0,024799;0,032420;17,852585;17,753663
TRY_JPY;2022-06-07T11:00;-999,226133;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,281241;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,281241;16,752600;16,719090;16,769350;0,026863;0,030762;16,724850;16,587162
EUR_TRY;2022-06-07T11:00;-999,281241;17,870200;17,834460;17,888070;0,024592;0,032397;17,852585;17,753637
TRY_JPY;2022-06-07T11:00;-999,281241;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,281241;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,281241;16,752600;16,719090;16,769350;0,026863;0,030762;16,724850;16,587162
EUR_TRY;2022-06-07T11:00;-999,281241;17,873300;17,837550;17,891170;0,024839;0,032425;17,852585;17,753668
TRY_JPY;2022-06-07T11:00;-999,281241;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,299132;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:15;-999,299132;16,752100;16,718600;16,768850;0,025827;0,029992;16,728651;16,588798
EUR_TRY;2022-06-07T11:15;-999,299132;17,869800;17,834060;17,887670;0,022277;0,030826;17,854905;17,754801
TRY_JPY;2022-06-07T11:00;-999,299132;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,299132;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:15;-999,299132;16,751900;16,718400;16,768650;0,025812;0,029990;16,728651;16,588796
EUR_TRY;2022-06-07T11:15;-999,299132;17,867300;17,831570;17,885170;0,022077;0,030804;17,854905;17,754776
TRY_JPY;2022-06-07T11:00;-999,299132;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,299132;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:15;-999,299132;16,752600;16,719090;16,769350;0,025867;0,029996;16,728651;16,588803
EUR_TRY;2022-06-07T11:15;-999,299132;17,868700;17,832960;17,886570;0,022189;0,030816;17,854905;17,754790
TRY_JPY;2022-06-07T11:00;-999,299132;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:00;-999,299132;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:15;-999,299132;16,752300;16,718800;16,769050;0,025843;0,029994;16,728651;16,588800
EUR_TRY;2022-06-07T11:15;-999,299132;17,871600;17,835860;17,889470;0,022420;0,030842;17,854905;17,754819
TRY_JPY;2022-06-07T11:00;-999,299132;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:15;-999,299132;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,299132;16,752500;16,719000;16,769250;0,025859;0,029996;16,728651;16,588802
EUR_TRY;2022-06-07T11:15;-999,299132;17,870200;17,834460;17,888070;0,022309;0,030829;17,854905;17,754805
TRY_JPY;2022-06-07T11:00;-999,299132;7,920000;7,904000;7,928000;-0,010530;-0,012566;7,938543;7,924258
USD_THB;2022-06-07T11:15;-999,299132;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,299132;16,753800;16,720290;16,770550;0,025963;0,030007;16,728651;16,588815
EUR_TRY;2022-06-07T11:15;-999,299132;17,874600;17,838850;17,892470;0,022660;0,030868;17,854905;17,754848
TRY_JPY;2022-06-07T11:15;-999,299132;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,299132;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,299132;16,754300;16,720790;16,771050;0,026003;0,030011;16,728651;16,588820
EUR_TRY;2022-06-07T11:15;-999,299132;17,874500;17,838750;17,892370;0,022652;0,030867;17,854905;17,754847
TRY_JPY;2022-06-07T11:15;-999,299132;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,299132;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,299132;16,754300;16,720790;16,771050;0,026003;0,030011;16,728651;16,588820
EUR_TRY;2022-06-07T11:15;-999,317940;17,876800;17,841050;17,894680;0,022835;0,030888;17,854905;17,754870
TRY_JPY;2022-06-07T11:15;-999,317940;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,317940;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,317940;16,754100;16,720590;16,770850;0,025987;0,030010;16,728651;16,588818
EUR_TRY;2022-06-07T11:15;-999,317940;17,877100;17,841350;17,894980;0,022859;0,030890;17,854905;17,754873
TRY_JPY;2022-06-07T11:15;-999,317940;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,317940;34,450000;34,381000;34,485000;0,001724;0,003537;34,473000;34,387582
USD_TRY;2022-06-07T11:15;-999,317940;16,753100;16,719590;16,769850;0,025907;0,030001;16,728651;16,588808
EUR_TRY;2022-06-07T11:15;-999,317940;17,872400;17,836660;17,890270;0,022484;0,030849;17,854905;17,754827
TRY_JPY;2022-06-07T11:15;-999,317940;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,317940;34,450000;34,381000;34,485000;0,001724;0,003537;34,473000;34,387582
USD_TRY;2022-06-07T11:15;-999,317940;16,753200;16,719690;16,769950;0,025915;0,030002;16,728651;16,588809
EUR_TRY;2022-06-07T11:15;-999,317940;17,876700;17,840950;17,894580;0,022827;0,030887;17,854905;17,754869
TRY_JPY;2022-06-07T11:15;-999,317940;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,440000;34,371000;34,475000;0,000926;0,003448;34,473000;34,387482
USD_TRY;2022-06-07T11:15;-999,316682;16,753700;16,720190;16,770450;0,025955;0,030006;16,728651;16,588814
EUR_TRY;2022-06-07T11:15;-999,316682;17,881100;17,845340;17,898980;0,023178;0,030926;17,854905;17,754913
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,440000;34,371000;34,475000;0,000926;0,003448;34,473000;34,387482
USD_TRY;2022-06-07T11:15;-999,316682;16,753700;16,720190;16,770450;0,025955;0,030006;16,728651;16,588814
EUR_TRY;2022-06-07T11:15;-999,316682;17,882400;17,846640;17,900280;0,023282;0,030937;17,854905;17,754926
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,440000;34,371000;34,475000;0,000926;0,003448;34,473000;34,387482
USD_TRY;2022-06-07T11:15;-999,316682;16,754900;16,721390;16,771650;0,026051;0,030017;16,728651;16,588826
EUR_TRY;2022-06-07T11:15;-999,316682;17,882100;17,846340;17,899980;0,023258;0,030935;17,854905;17,754923
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,440000;34,371000;34,475000;0,000926;0,003448;34,473000;34,387482
USD_TRY;2022-06-07T11:15;-999,316682;16,757700;16,724180;16,774460;0,026274;0,030042;16,728651;16,588854
EUR_TRY;2022-06-07T11:15;-999,316682;17,884900;17,849130;17,902780;0,023481;0,030960;17,854905;17,754951
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,440000;34,371000;34,475000;0,000926;0,003448;34,473000;34,387482
USD_TRY;2022-06-07T11:15;-999,316682;16,760400;16,726880;16,777160;0,026490;0,030066;16,728651;16,588880
EUR_TRY;2022-06-07T11:15;-999,316682;17,887800;17,852020;17,905690;0,023713;0,030985;17,854905;17,754980
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,450000;34,381000;34,485000;0,001724;0,003537;34,473000;34,387582
USD_TRY;2022-06-07T11:15;-999,316682;16,758900;16,725380;16,775660;0,026370;0,030052;16,728651;16,588866
EUR_TRY;2022-06-07T11:15;-999,316682;17,886300;17,850530;17,904190;0,023593;0,030972;17,854905;17,754965
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,450000;34,381000;34,485000;0,001724;0,003537;34,473000;34,387582
USD_TRY;2022-06-07T11:15;-999,316682;16,758600;16,725080;16,775360;0,026346;0,030050;16,728651;16,588863
EUR_TRY;2022-06-07T11:15;-999,316682;17,886200;17,850430;17,904090;0,023585;0,030971;17,854905;17,754964
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,316682;16,757900;16,724380;16,774660;0,026290;0,030043;16,728651;16,588856
EUR_TRY;2022-06-07T11:15;-999,316682;17,884200;17,848430;17,902080;0,023425;0,030953;17,854905;17,754944
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,450000;34,381000;34,485000;0,001724;0,003537;34,473000;34,387582
USD_TRY;2022-06-07T11:15;-999,316682;16,758700;16,725180;16,775460;0,026354;0,030050;16,728651;16,588864
EUR_TRY;2022-06-07T11:15;-999,316682;17,884400;17,848630;17,902280;0,023441;0,030955;17,854905;17,754946
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,316682;16,758200;16,724680;16,774960;0,026314;0,030046;16,728651;16,588859
EUR_TRY;2022-06-07T11:15;-999,316682;17,884400;17,848630;17,902280;0,023441;0,030955;17,854905;17,754946
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,316682;16,758200;16,724680;16,774960;0,026314;0,030046;16,728651;16,588859
EUR_TRY;2022-06-07T11:15;-999,316682;17,880700;17,844940;17,898580;0,023146;0,030922;17,854905;17,754909
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:15;-999,316682;16,758300;16,724780;16,775060;0,026322;0,030047;16,728651;16,588860
EUR_TRY;2022-06-07T11:15;-999,316682;17,885600;17,849830;17,903490;0,023537;0,030966;17,854905;17,754958
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:15;-999,316682;34,460000;34,391000;34,495000;0,002521;0,003625;34,473000;34,387681
USD_TRY;2022-06-07T11:30;-999,316682;16,758600;16,725080;16,775360;0,025660;0,029212;16,733744;16,590550
EUR_TRY;2022-06-07T11:30;-999,316682;17,881900;17,846140;17,899780;0,022011;0,029303;17,857132;17,756207
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:30;-999,316682;34,460000;34,391000;34,495000;0,001893;0,003258;34,471960;34,388401
USD_TRY;2022-06-07T11:30;-999,316682;16,758900;16,725380;16,775660;0,025684;0,029215;16,733744;16,590553
EUR_TRY;2022-06-07T11:30;-999,316682;17,884400;17,848630;17,902280;0,022210;0,029326;17,857132;17,756232
TRY_JPY;2022-06-07T11:15;-999,316682;7,920000;7,904000;7,928000;-0,010232;-0,012281;7,937642;7,924216
USD_THB;2022-06-07T11:30;-999,316682;34,460000;34,391000;34,495000;0,001893;0,003258;34,471960;34,388401
USD_TRY;2022-06-07T11:30;-999,316682;16,759400;16,725880;16,776160;0,025724;0,029219;16,733744;16,590557
EUR_TRY;2022-06-07T11:30;-999,316682;17,884000;17,848230;17,901880;0,022178;0,029322;17,857132;17,756228
TRY_JPY;2022-06-07T11:30;-999,316682;7,920000;7,904000;7,928000;-0,009882;-0,011829;7,936776;7,924174
